03/02/21 13:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
02, 13:53, SW13, 16, Fair, CLR, 17.8, 2.2, , , 35%, NA, NA, 75.84, 1011.2, , , 
---
Minute since start, Events per minute
1, 110
2, 89
3, 87
4, 82
5, 82
6, 78
7, 86
8, 84
9, 101
10, 95
11, 95
12, 75
13, 88
14, 92
15, 69
16, 82
17, 77
18, 86
19, 85
20, 85
21, 102
22, 100
23, 91
24, 78
25, 83
26, 72
27, 81
28, 83
29, 87
30, 87
31, 90
32, 84
33, 77
34, 88
35, 84
36, 78
37, 67
38, 78
39, 82
40, 71
41, 77
42, 98
43, 54
44, 80
45, 81
46, 83
47, 89
48, 100
49, 78
50, 88
51, 78
52, 77
53, 92
54, 100
55, 85
56, 93
57, 96
58, 100
59, 97
60, 94
