03/20/21 19:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
20, 19:53, S5, 16, Fair, CLR, 12.8, 3.9, , , 55%, NA, NA, 76.43, 1019.0, , , 
---
Minute since start, Events per minute
1, 83
2, 87
3, 91
4, 96
5, 100
6, 83
7, 79
8, 81
9, 85
10, 99
11, 70
12, 76
13, 73
14, 81
15, 83
16, 82
17, 96
18, 87
19, 96
20, 89
21, 78
22, 70
23, 85
24, 99
25, 85
26, 93
27, 84
28, 93
29, 74
30, 90
31, 76
32, 82
33, 87
34, 96
35, 94
36, 80
37, 92
38, 75
39, 83
40, 80
41, 68
42, 77
43, 86
44, 82
45, 81
46, 87
47, 91
48, 90
49, 87
50, 84
51, 76
52, 66
53, 87
54, 84
55, 83
56, 103
57, 78
58, 94
59, 92
60, 93
