02/19/21 17:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
19, 17:53, E5, 16, Fair, CLR, 13.3, 8.3, , , 72%, NA, NA, 76.53, 1020.1, , , 
---
Minute since start, Events per minute
1, 82
2, 100
3, 75
4, 72
5, 89
6, 81
7, 83
8, 89
9, 90
10, 78
11, 79
12, 86
13, 82
14, 80
15, 88
16, 87
17, 89
18, 73
19, 90
20, 79
21, 64
22, 89
23, 92
24, 82
25, 73
26, 82
27, 84
28, 79
29, 86
30, 92
31, 83
32, 95
33, 81
34, 84
35, 79
36, 71
37, 72
38, 77
39, 82
40, 77
41, 79
42, 84
43, 86
44, 75
45, 86
46, 75
47, 82
48, 101
49, 88
50, 108
51, 73
52, 79
53, 77
54, 74
55, 82
56, 95
57, 71
58, 90
59, 74
60, 74
