03/21/21 20:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
21, 20:53, NW13, 16, Fair, CLR, 13.9, 3.9, , , 51%, NA, NA, 76.48, 1019.6, , , 
---
Minute since start, Events per minute
1, 71
2, 93
3, 65
4, 86
5, 82
6, 71
7, 103
8, 74
9, 89
10, 70
11, 86
12, 85
13, 92
14, 87
15, 76
16, 96
17, 92
18, 85
19, 77
20, 78
21, 75
22, 89
23, 106
24, 79
25, 79
26, 115
27, 87
28, 78
29, 74
30, 86
31, 87
32, 88
33, 72
34, 84
35, 78
36, 78
37, 81
38, 76
39, 77
40, 74
41, 74
42, 75
43, 99
44, 79
45, 92
46, 83
47, 77
48, 87
49, 86
50, 88
51, 70
52, 70
53, 83
54, 82
55, 71
56, 83
57, 61
58, 96
59, 81
60, 83
