02/18/21 06:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
18, 06:53, Calm, 16, Fair, CLR, 4.4, -0.6, , , 70%, NA, NA, 76.91, 1025.3, , , 
---
Minute since start, Events per minute
1, 73
2, 80
3, 95
4, 83
5, 85
6, 81
7, 83
8, 90
9, 74
10, 97
11, 95
12, 75
13, 94
14, 84
15, 85
16, 97
17, 85
18, 90
19, 81
20, 66
21, 80
22, 88
23, 77
24, 76
25, 95
26, 86
27, 77
28, 96
29, 82
30, 97
31, 84
32, 99
33, 66
34, 97
35, 88
36, 88
37, 86
38, 94
39, 72
40, 94
41, 97
42, 94
43, 80
44, 80
45, 104
46, 86
47, 86
48, 84
49, 79
50, 77
51, 100
52, 85
53, 87
54, 91
55, 78
56, 85
57, 76
58, 68
59, 93
60, 83
