03/22/21 11:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
22, 11:53, W13, 16, Fair, CLR, 19.4, 3.3, , , 35%, NA, NA, 76.48, 1019.6, , , 
---
Minute since start, Events per minute
1, 85
2, 79
3, 105
4, 84
5, 73
6, 86
7, 69
8, 76
9, 79
10, 101
11, 74
12, 88
13, 75
14, 85
15, 82
16, 66
17, 87
18, 88
19, 69
20, 100
21, 85
22, 90
23, 78
24, 81
25, 98
26, 99
27, 85
28, 72
29, 78
30, 85
31, 81
32, 76
33, 74
34, 82
35, 78
36, 83
37, 83
38, 92
39, 79
40, 84
41, 87
42, 83
43, 92
44, 61
45, 77
46, 74
47, 94
48, 70
49, 71
50, 87
51, 84
52, 89
53, 97
54, 90
55, 88
56, 91
57, 84
58, 87
59, 79
60, 75
61, 1
