03/04/21 03:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
04, 03:53, Calm, 16, Fair, CLR, 3.9, 2.2, 7.8, 3.3, 89%, NA, NA, 76.56, 1020.5, , , 
---
Minute since start, Events per minute
1, 86
2, 71
3, 89
4, 82
5, 86
6, 87
7, 94
8, 76
9, 81
10, 89
11, 94
12, 94
13, 96
14, 73
15, 99
16, 102
17, 73
18, 99
19, 69
20, 80
21, 80
22, 64
23, 85
24, 83
25, 110
26, 86
27, 90
28, 80
29, 91
30, 98
31, 82
32, 83
33, 71
34, 90
35, 87
36, 101
37, 101
38, 78
39, 85
40, 90
41, 82
42, 79
43, 75
44, 86
45, 90
46, 92
47, 90
48, 89
49, 94
50, 89
51, 85
52, 81
53, 66
54, 104
55, 82
56, 84
57, 80
58, 101
59, 103
60, 71
