03/18/21 09:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
18, 08:53, S5, 16, Fair, CLR, 12.2, 8.3, , , 77%, NA, NA, 76.56, 1020.6, , , 
---
Minute since start, Events per minute
1, 89
2, 66
3, 85
4, 90
5, 76
6, 85
7, 77
8, 81
9, 97
10, 85
11, 100
12, 71
13, 101
14, 88
15, 100
16, 96
17, 78
18, 75
19, 63
20, 95
21, 77
22, 90
23, 81
24, 74
25, 74
26, 69
27, 81
28, 73
29, 89
30, 90
31, 92
32, 87
33, 79
34, 83
35, 100
36, 100
37, 79
38, 78
39, 85
40, 83
41, 79
42, 83
43, 89
44, 85
45, 88
46, 94
47, 101
48, 79
49, 91
50, 77
51, 89
52, 100
53, 85
54, 87
55, 81
56, 86
57, 73
58, 67
59, 78
60, 86
61, 1
