02/20/21 09:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
20, 09:53, NW16, 16, Fair, CLR, 17.8, 1.1, 18.3, 7.2, 33%, NA, NA, 76.66, 1021.9, , , 
---
Minute since start, Events per minute
1, 88
2, 87
3, 86
4, 81
5, 89
6, 97
7, 96
8, 83
9, 63
10, 96
11, 89
12, 80
13, 68
14, 74
15, 82
16, 79
17, 88
18, 83
19, 85
20, 91
21, 98
22, 92
23, 74
24, 93
25, 100
26, 97
27, 94
28, 88
29, 88
30, 67
31, 75
32, 106
33, 76
34, 106
35, 71
36, 94
37, 87
38, 73
39, 84
40, 62
41, 86
42, 87
43, 72
44, 79
45, 95
46, 95
47, 73
48, 98
49, 83
50, 94
51, 79
52, 89
53, 77
54, 86
55, 98
56, 91
57, 79
58, 93
59, 81
60, 91
