03/04/21 21:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
04, 21:53, Calm, 16, Fair, CLR, 7.8, 4.4, 15.6, 7.8, 79%, NA, NA, 76.86, 1024.5, , , 
---
Incident number, relative time since start, timestamp
1, 0.749244872975396, 2021-03-04 22:00:02.857734
2, 3.189846201974433, 2021-03-04 22:00:05.298354
3, 3.2237462869961746, 2021-03-04 22:00:05.332270
4, 4.461613056977512, 2021-03-04 22:00:06.570133
5, 5.590763854997931, 2021-03-04 22:00:07.699286
6, 6.499407059978694, 2021-03-04 22:00:08.607925
7, 6.551835496997228, 2021-03-04 22:00:08.660360
8, 6.607533273985609, 2021-03-04 22:00:08.716058
9, 7.004972486989573, 2021-03-04 22:00:09.113496
10, 7.6208944429818075, 2021-03-04 22:00:09.729416
11, 8.121323442988796, 2021-03-04 22:00:10.229847
12, 8.194902950985124, 2021-03-04 22:00:10.303427
13, 8.492618080985267, 2021-03-04 22:00:10.601142
14, 8.811328155978117, 2021-03-04 22:00:10.919853
15, 9.45164190698415, 2021-03-04 22:00:11.560166
16, 10.718459297000663, 2021-03-04 22:00:12.826983
17, 10.789088626974262, 2021-03-04 22:00:12.897613
18, 12.197464290977223, 2021-03-04 22:00:14.305987
19, 13.088851132983109, 2021-03-04 22:00:15.197368
20, 13.398931848001666, 2021-03-04 22:00:15.507455
21, 13.903012315975502, 2021-03-04 22:00:16.011537
22, 14.857300539995776, 2021-03-04 22:00:16.965822
23, 17.72109446398099, 2021-03-04 22:00:19.829616
24, 18.754268797987606, 2021-03-04 22:00:20.862793
25, 18.760671682975953, 2021-03-04 22:00:20.869196
26, 19.0231787529774, 2021-03-04 22:00:21.131703
27, 19.815566851990297, 2021-03-04 22:00:21.924090
28, 22.474178499978734, 2021-03-04 22:00:24.582701
29, 22.596894744987367, 2021-03-04 22:00:24.705419
30, 23.13332098099636, 2021-03-04 22:00:25.241845
31, 23.481167500984157, 2021-03-04 22:00:25.589692
32, 23.8462775379885, 2021-03-04 22:00:25.954802
33, 23.877143647987396, 2021-03-04 22:00:25.985668
34, 23.88544029998593, 2021-03-04 22:00:25.993965
35, 24.05717193498276, 2021-03-04 22:00:26.165696
36, 24.911924129992258, 2021-03-04 22:00:27.020447
37, 25.0002732979774, 2021-03-04 22:00:27.108798
38, 25.820941020996543, 2021-03-04 22:00:27.929464
39, 28.00917461499921, 2021-03-04 22:00:30.117697
40, 28.916012877976755, 2021-03-04 22:00:31.024535
41, 29.107752206997247, 2021-03-04 22:00:31.216277
42, 29.393983368994668, 2021-03-04 22:00:31.502508
43, 31.21931679500267, 2021-03-04 22:00:33.327840
44, 31.597135830001207, 2021-03-04 22:00:33.705660
45, 32.36110136497882, 2021-03-04 22:00:34.469621
46, 33.52979876298923, 2021-03-04 22:00:35.638322
47, 33.77797090198146, 2021-03-04 22:00:35.886495
48, 34.34957646598923, 2021-03-04 22:00:36.458100
49, 35.73072684399085, 2021-03-04 22:00:37.839250
50, 37.275767084996914, 2021-03-04 22:00:39.384287
51, 38.04574586098897, 2021-03-04 22:00:40.154267
52, 41.46322658000281, 2021-03-04 22:00:43.571749
53, 42.77841357898433, 2021-03-04 22:00:44.886937
54, 43.196731960983016, 2021-03-04 22:00:45.305256
55, 43.37296688198694, 2021-03-04 22:00:45.481491
56, 45.2252692609909, 2021-03-04 22:00:47.333791
57, 46.186907506984426, 2021-03-04 22:00:48.295431
58, 46.32648864897783, 2021-03-04 22:00:48.435013
59, 46.83059955597855, 2021-03-04 22:00:48.939124
60, 47.01530478999484, 2021-03-04 22:00:49.123829
61, 47.16223417199217, 2021-03-04 22:00:49.270759
62, 47.19727528799558, 2021-03-04 22:00:49.305800
63, 47.332415588985896, 2021-03-04 22:00:49.440940
64, 48.23004463099642, 2021-03-04 22:00:50.338568
65, 49.37119530499331, 2021-03-04 22:00:51.479720
66, 50.20098553597927, 2021-03-04 22:00:52.309510
67, 50.938817661983194, 2021-03-04 22:00:53.047342
68, 51.47267797598033, 2021-03-04 22:00:53.581202
69, 51.66668717598077, 2021-03-04 22:00:53.775212
70, 52.352109739993466, 2021-03-04 22:00:54.460634
71, 53.15702559798956, 2021-03-04 22:00:55.265550
72, 54.579138953995425, 2021-03-04 22:00:56.687663
73, 55.44761320599355, 2021-03-04 22:00:57.556137
74, 55.87858037199476, 2021-03-04 22:00:57.987104
75, 56.796790695982054, 2021-03-04 22:00:58.905315
76, 57.045334319991525, 2021-03-04 22:00:59.153859
77, 57.579435634979745, 2021-03-04 22:00:59.687960
78, 57.73953903099755, 2021-03-04 22:00:59.848063
79, 59.82515264098765, 2021-03-04 22:01:01.933664
80, 60.19098264200147, 2021-03-04 22:01:02.299490
81, 60.366798943985486, 2021-03-04 22:01:02.475305
82, 62.06970180798089, 2021-03-04 22:01:04.178213
83, 62.19883048799238, 2021-03-04 22:01:04.307354
84, 62.263966772996355, 2021-03-04 22:01:04.372491
85, 62.37748541199835, 2021-03-04 22:01:04.486010
86, 63.78214082799968, 2021-03-04 22:01:05.890658
87, 65.12776528397808, 2021-03-04 22:01:07.236283
88, 65.27985490797437, 2021-03-04 22:01:07.388379
89, 65.83048500597943, 2021-03-04 22:01:07.939005
90, 66.0435256990022, 2021-03-04 22:01:08.152044
91, 66.76570891798474, 2021-03-04 22:01:08.874232
92, 67.3985525709868, 2021-03-04 22:01:09.507077
93, 68.05230662698159, 2021-03-04 22:01:10.160831
94, 70.2326341009757, 2021-03-04 22:01:12.341150
95, 70.60902964600245, 2021-03-04 22:01:12.717553
96, 72.38789860298857, 2021-03-04 22:01:14.496414
97, 72.49328956598765, 2021-03-04 22:01:14.601814
98, 73.22800018297858, 2021-03-04 22:01:15.336522
99, 73.6732103379909, 2021-03-04 22:01:15.781734
100, 73.82555543398485, 2021-03-04 22:01:15.934080
101, 74.49182235298213, 2021-03-04 22:01:16.600345
102, 74.71437941098702, 2021-03-04 22:01:16.822904
103, 74.84515948398621, 2021-03-04 22:01:16.953684
104, 75.4170813439996, 2021-03-04 22:01:17.525605
105, 75.56543159298599, 2021-03-04 22:01:17.673956
106, 76.5126933909778, 2021-03-04 22:01:18.621218
107, 78.00225515998318, 2021-03-04 22:01:20.110775
108, 78.08987535498454, 2021-03-04 22:01:20.198400
109, 79.57209979899926, 2021-03-04 22:01:21.680621
110, 80.13410622597439, 2021-03-04 22:01:22.242631
111, 80.26432482298696, 2021-03-04 22:01:22.372849
112, 80.51271564597846, 2021-03-04 22:01:22.621240
113, 80.83931828898494, 2021-03-04 22:01:22.947843
114, 81.31405830898439, 2021-03-04 22:01:23.422582
115, 81.86895533997449, 2021-03-04 22:01:23.977479
116, 84.04890365098254, 2021-03-04 22:01:26.157425
117, 84.42188070699922, 2021-03-04 22:01:26.530404
118, 84.42429248499684, 2021-03-04 22:01:26.532817
119, 84.43611880397657, 2021-03-04 22:01:26.544644
120, 84.67176798498258, 2021-03-04 22:01:26.780292
121, 84.69782165897777, 2021-03-04 22:01:26.806346
122, 85.93512156198267, 2021-03-04 22:01:28.043644
123, 87.1280555089761, 2021-03-04 22:01:29.236577
