03/04/21 21:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
04, 21:53, Calm, 16, Fair, CLR, 7.8, 4.4, 15.6, 7.8, 79%, NA, NA, 76.86, 1024.5, , , 
---
Minute since start, Events per minute
1, 77
2, 77
3, 85
4, 72
5, 89
6, 90
7, 83
8, 86
9, 81
10, 86
11, 93
12, 88
13, 98
14, 77
15, 89
16, 73
17, 88
18, 84
19, 87
20, 80
21, 95
22, 92
23, 98
24, 80
25, 74
26, 78
27, 82
28, 78
29, 81
30, 88
31, 80
32, 79
33, 72
34, 75
35, 79
36, 85
37, 60
38, 94
39, 107
40, 93
41, 77
42, 79
43, 82
44, 73
45, 93
46, 75
47, 67
48, 91
49, 83
50, 81
51, 98
52, 90
53, 81
54, 86
55, 76
56, 68
57, 101
58, 83
59, 93
60, 83
