02/21/21 18:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
21, 18:53, W5, 16, Fair, CLR, 13.9, -3.3, , , 30%, NA, NA, 76.84, 1024.3, , , 
---
Minute since start, Events per minute
1, 95
2, 81
3, 81
4, 85
5, 82
6, 75
7, 84
8, 81
9, 78
10, 77
11, 85
12, 93
13, 86
14, 76
15, 83
16, 83
17, 66
18, 90
19, 92
20, 82
21, 80
22, 79
23, 92
24, 89
25, 74
26, 90
27, 79
28, 90
29, 73
30, 93
31, 79
32, 73
33, 90
34, 95
35, 76
36, 82
37, 79
38, 76
39, 73
40, 80
41, 64
42, 85
43, 79
44, 81
45, 80
46, 90
47, 91
48, 74
49, 72
50, 93
51, 85
52, 76
53, 83
54, 94
55, 102
56, 75
57, 80
58, 93
59, 72
60, 80
