03/06/21 22:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
06, 22:53, E8, 14, Fair, CLR, 12.2, 10, , , 87%, NA, NA, 76.23, 1016.1, , , 
---
Minute since start, Events per minute
1, 78
2, 78
3, 69
4, 85
5, 86
6, 83
7, 74
8, 104
9, 93
10, 82
11, 90
12, 74
13, 85
14, 83
15, 75
16, 71
17, 81
18, 87
19, 82
20, 84
21, 96
22, 93
23, 80
24, 93
25, 84
26, 84
27, 79
28, 77
29, 80
30, 104
31, 67
32, 83
33, 79
34, 102
35, 75
36, 81
37, 89
38, 74
39, 71
40, 83
41, 69
42, 104
43, 76
44, 75
45, 91
46, 78
47, 79
48, 82
49, 87
50, 78
51, 84
52, 88
53, 88
54, 72
55, 75
56, 67
57, 101
58, 92
59, 75
60, 77
