03/05/21 05:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
05, 05:53, Calm, 16, Fair, CLR, 3.9, 2.8, , , 93%, NA, NA, 76.63, 1021.7, , , 
---
Minute since start, Events per minute
1, 67
2, 89
3, 84
4, 81
5, 74
6, 84
7, 75
8, 91
9, 96
10, 82
11, 75
12, 76
13, 95
14, 87
15, 71
16, 82
17, 74
18, 99
19, 94
20, 99
21, 85
22, 97
23, 84
24, 95
25, 89
26, 91
27, 97
28, 81
29, 87
30, 83
31, 67
32, 94
33, 93
34, 82
35, 69
36, 99
37, 74
38, 100
39, 78
40, 75
41, 90
42, 79
43, 94
44, 71
45, 96
46, 74
47, 81
48, 96
49, 82
50, 73
51, 62
52, 87
53, 70
54, 68
55, 77
56, 74
57, 88
58, 101
59, 100
60, 85
