02/23/21 02:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
23, 02:53, Calm, 16, Fair, CLR, 7.2, 2.2, , , 71%, NA, NA, 76.28, 1016.8, , , 
---
Minute since start, Events per minute
1, 82
2, 82
3, 90
4, 77
5, 78
6, 83
7, 88
8, 91
9, 66
10, 75
11, 82
12, 87
13, 83
14, 75
15, 78
16, 90
17, 55
18, 92
19, 83
20, 81
21, 81
22, 98
23, 80
24, 93
25, 76
26, 73
27, 101
28, 81
29, 88
30, 91
31, 113
32, 88
33, 77
34, 88
35, 90
36, 81
37, 105
38, 85
39, 78
40, 90
41, 84
42, 78
43, 91
44, 94
45, 80
46, 81
47, 89
48, 86
49, 86
50, 76
51, 78
52, 75
53, 97
54, 78
55, 67
56, 80
57, 91
58, 73
59, 91
60, 93
