02/21/21 12:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
21, 12:53, W19, 16, Fair, CLR, 18.3, -1.1, , , 27%, NA, NA, 77.01, 1026.6, , , 
---
Minute since start, Events per minute
1, 100
2, 78
3, 83
4, 93
5, 88
6, 81
7, 78
8, 86
9, 105
10, 82
11, 79
12, 74
13, 78
14, 90
15, 83
16, 89
17, 88
18, 71
19, 79
20, 92
21, 65
22, 84
23, 106
24, 81
25, 76
26, 81
27, 87
28, 94
29, 96
30, 106
31, 102
32, 78
33, 81
34, 69
35, 71
36, 70
37, 84
38, 92
39, 78
40, 94
41, 81
42, 82
43, 94
44, 82
45, 91
46, 67
47, 75
48, 91
49, 92
50, 81
51, 107
52, 81
53, 88
54, 81
55, 84
56, 98
57, 87
58, 83
59, 92
60, 80
