03/03/21 02:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
, , , , , , , , , , , , , , , , , 
---
Minute since start, Events per minute
1, 98
2, 78
3, 80
4, 81
5, 109
6, 88
7, 78
8, 93
9, 83
10, 85
11, 89
12, 89
13, 112
14, 76
15, 99
16, 88
17, 77
18, 89
19, 84
20, 83
21, 82
22, 82
23, 86
24, 91
25, 93
26, 74
27, 85
28, 78
29, 102
30, 77
31, 94
32, 89
33, 94
34, 97
35, 92
36, 80
37, 91
38, 92
39, 89
40, 80
41, 90
42, 96
43, 90
44, 85
45, 81
46, 89
47, 94
48, 81
49, 107
50, 97
51, 87
52, 75
53, 84
54, 92
55, 101
56, 84
57, 101
58, 79
59, 89
60, 89
61, 1
