02/18/21 09:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
18, 09:53, SE8, 16, Fair, CLR, 15.6, 2.2, 15.6, 4.4, 41%, NA, NA, 77.09, 1027.6, , , 
---
Minute since start, Events per minute
1, 74
2, 69
3, 93
4, 78
5, 69
6, 85
7, 57
8, 72
9, 84
10, 66
11, 75
12, 85
13, 87
14, 102
15, 67
16, 89
17, 81
18, 100
19, 79
20, 86
21, 75
22, 85
23, 82
24, 99
25, 99
26, 87
27, 66
28, 81
29, 93
30, 78
31, 88
32, 73
33, 93
34, 104
35, 60
36, 83
37, 87
38, 96
39, 71
40, 83
41, 78
42, 89
43, 87
44, 84
45, 80
46, 75
47, 70
48, 87
49, 92
50, 67
51, 84
52, 77
53, 101
54, 95
55, 90
56, 90
57, 91
58, 88
59, 83
60, 77
