03/05/21 11:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
05, 11:53, S10, 16, Fair, CLR, 16.7, 8.3, , , 58%, NA, NA, 76.53, 1020.3, , , 
---
Minute since start, Events per minute
1, 84
2, 95
3, 92
4, 91
5, 94
6, 80
7, 82
8, 87
9, 74
10, 86
11, 82
12, 90
13, 79
14, 101
15, 71
16, 71
17, 75
18, 77
19, 92
20, 87
21, 81
22, 77
23, 87
24, 85
25, 96
26, 92
27, 71
28, 79
29, 80
30, 103
31, 76
32, 78
33, 89
34, 69
35, 81
36, 100
37, 92
38, 67
39, 95
40, 91
41, 88
42, 86
43, 91
44, 85
45, 71
46, 93
47, 98
48, 77
49, 84
50, 87
51, 77
52, 72
53, 87
54, 96
55, 83
56, 88
57, 102
58, 98
59, 77
60, 94
