03/22/21 20:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
22, 20:53, N16, 16, Fair, CLR, 13.9, 4.4, , , 53%, NA, NA, 76.2, 1015.8, , , 
---
Minute since start, Events per minute
1, 83
2, 96
3, 77
4, 92
5, 95
6, 84
7, 83
8, 92
9, 94
10, 87
11, 88
12, 72
13, 81
14, 77
15, 86
16, 85
17, 101
18, 90
19, 103
20, 91
21, 88
22, 77
23, 81
24, 69
25, 64
26, 75
27, 77
28, 86
29, 73
30, 76
31, 84
32, 79
33, 79
34, 88
35, 85
36, 69
37, 77
38, 87
39, 75
40, 76
41, 85
42, 90
43, 72
44, 100
45, 69
46, 93
47, 93
48, 88
49, 84
50, 109
51, 84
52, 91
53, 91
54, 91
55, 82
56, 80
57, 90
58, 95
59, 89
60, 80
