03/03/21 23:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
03, 23:53, Calm, 16, Fair, CLR, 5, 2.8, , , 86%, NA, NA, 76.43, 1018.8, , , 
---
Minute since start, Events per minute
1, 89
2, 83
3, 78
4, 77
5, 97
6, 88
7, 83
8, 84
9, 80
10, 87
11, 78
12, 89
13, 98
14, 86
15, 71
16, 105
17, 80
18, 78
19, 88
20, 92
21, 77
22, 83
23, 80
24, 93
25, 87
26, 88
27, 95
28, 76
29, 77
30, 76
31, 63
32, 94
33, 94
34, 87
35, 84
36, 74
37, 74
38, 72
39, 68
40, 83
41, 93
42, 91
43, 88
44, 94
45, 78
46, 81
47, 89
48, 99
49, 75
50, 81
51, 93
52, 77
53, 87
54, 70
55, 89
56, 84
57, 83
58, 82
59, 97
60, 85
