02/26/21 00:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
26, 00:53, N5, 16, Fair, CLR, 6.1, 0.6, , , 68%, NA, NA, 76.4, 1018.6, , , 
---
Minute since start, Events per minute
1, 84
2, 77
3, 81
4, 94
5, 103
6, 74
7, 92
8, 80
9, 102
10, 87
11, 109
12, 89
13, 84
14, 89
15, 70
16, 76
17, 93
18, 73
19, 79
20, 90
21, 72
22, 82
23, 75
24, 82
25, 84
26, 68
27, 95
28, 92
29, 70
30, 90
31, 79
32, 88
33, 83
34, 89
35, 78
36, 83
37, 100
38, 87
39, 98
40, 84
41, 80
42, 84
43, 89
44, 82
45, 92
46, 73
47, 89
48, 97
49, 76
50, 86
51, 96
52, 77
53, 86
54, 84
55, 84
56, 86
57, 79
58, 98
59, 87
60, 66
