02/22/21 14:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
22, 14:53, W23, 16, Fair, CLR, 22.8, 0, , , 22%, NA, NA, 76.48, 1019.5, , , 
---
Minute since start, Events per minute
1, 75
2, 87
3, 87
4, 82
5, 69
6, 90
7, 74
8, 82
9, 96
10, 81
11, 81
12, 66
13, 75
14, 90
15, 70
16, 76
17, 86
18, 82
19, 78
20, 64
21, 104
22, 81
23, 73
24, 105
25, 75
26, 80
27, 86
28, 82
29, 97
30, 79
31, 82
32, 84
33, 89
34, 101
35, 78
36, 79
37, 72
38, 77
39, 87
40, 87
41, 74
42, 83
43, 80
44, 72
45, 82
46, 86
47, 87
48, 93
49, 80
50, 74
51, 105
52, 70
53, 79
54, 92
55, 98
56, 94
57, 72
58, 79
59, 101
60, 85
