03/19/21 14:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
19, 14:53, W23G35, 16, Fair, CLR, 17.8, 12.8, , , 73%, NA, NA, 76.48, 1019.7, , , 
---
Minute since start, Events per minute
1, 74
2, 63
3, 88
4, 79
5, 67
6, 66
7, 74
8, 79
9, 79
10, 86
11, 87
12, 92
13, 79
14, 69
15, 84
16, 87
17, 84
18, 76
19, 82
20, 71
21, 74
22, 69
23, 90
24, 99
25, 96
26, 96
27, 77
28, 79
29, 76
30, 83
31, 93
32, 91
33, 64
34, 79
35, 82
36, 80
37, 95
38, 84
39, 92
40, 78
41, 88
42, 79
43, 79
44, 91
45, 98
46, 86
47, 86
48, 82
49, 84
50, 87
51, 75
52, 78
53, 90
54, 74
55, 72
56, 91
57, 91
58, 67
59, 82
60, 92
