03/01/21 15:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
01, 15:53, SE13, 16, Fair, CLR, 18.3, 1.7, 20, 16.7, 33%, NA, NA, 76.4, 1018.7, , , 
---
Minute since start, Events per minute
1, 74
2, 88
3, 90
4, 95
5, 89
6, 85
7, 87
8, 76
9, 97
10, 95
11, 97
12, 78
13, 81
14, 75
15, 98
16, 75
17, 70
18, 73
19, 81
20, 64
21, 81
22, 85
23, 97
24, 78
25, 78
26, 63
27, 80
28, 93
29, 76
30, 79
31, 93
32, 92
33, 84
34, 84
35, 92
36, 90
37, 98
38, 77
39, 77
40, 89
41, 77
42, 100
43, 85
44, 80
45, 81
46, 82
47, 86
48, 62
49, 82
50, 80
51, 70
52, 90
53, 89
54, 91
55, 104
56, 76
57, 77
58, 65
59, 71
60, 92
