02/22/21 20:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
22, 20:53, Calm, 16, Fair, CLR, 11.1, 7.8, , , 80%, NA, NA, 76.4, 1018.5, , , 
---
Minute since start, Events per minute
1, 84
2, 90
3, 85
4, 87
5, 79
6, 80
7, 80
8, 101
9, 81
10, 79
11, 96
12, 75
13, 80
14, 89
15, 85
16, 87
17, 82
18, 80
19, 95
20, 87
21, 92
22, 84
23, 78
24, 97
25, 69
26, 71
27, 80
28, 78
29, 79
30, 90
31, 75
32, 84
33, 84
34, 72
35, 87
36, 74
37, 82
38, 97
39, 76
40, 69
41, 98
42, 87
43, 88
44, 76
45, 75
46, 83
47, 76
48, 91
49, 96
50, 91
51, 80
52, 70
53, 75
54, 80
55, 99
56, 86
57, 77
58, 78
59, 75
60, 85
