03/05/21 23:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
05, 23:53, Calm, 16, Fair, CLR, 7.2, 5, , , 86%, NA, NA, 76.3, 1017.2, , , 
---
Minute since start, Events per minute
1, 99
2, 88
3, 75
4, 89
5, 96
6, 80
7, 75
8, 97
9, 87
10, 101
11, 68
12, 83
13, 93
14, 83
15, 75
16, 75
17, 91
18, 104
19, 72
20, 74
21, 84
22, 87
23, 73
24, 86
25, 86
26, 81
27, 91
28, 87
29, 70
30, 89
31, 91
32, 82
33, 80
34, 96
35, 71
36, 81
37, 89
38, 81
39, 85
40, 78
41, 75
42, 85
43, 71
44, 74
45, 71
46, 79
47, 69
48, 75
49, 105
50, 80
51, 90
52, 101
53, 100
54, 110
55, 96
56, 115
57, 81
58, 95
59, 89
60, 92
61, 1
