03/04/21 06:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
04, 06:53, Calm, 16, Fair, CLR, 5, 3.3, , , 89%, NA, NA, 76.71, 1022.7, , , 
---
Minute since start, Events per minute
1, 82
2, 80
3, 78
4, 88
5, 84
6, 83
7, 101
8, 73
9, 91
10, 92
11, 85
12, 91
13, 92
14, 102
15, 97
16, 99
17, 78
18, 84
19, 87
20, 94
21, 94
22, 99
23, 94
24, 81
25, 86
26, 89
27, 82
28, 96
29, 91
30, 87
31, 95
32, 99
33, 86
34, 94
35, 74
36, 79
37, 92
38, 88
39, 82
40, 88
41, 77
42, 66
43, 88
44, 84
45, 91
46, 77
47, 75
48, 87
49, 87
50, 79
51, 83
52, 100
53, 65
54, 85
55, 83
56, 71
57, 80
58, 94
59, 97
60, 95
