03/21/21 12:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
21, 12:53, N13, 16, Fair, CLR, 20.6, -0.6, , , 24%, NA, NA, 76.45, 1019.1, , , 
---
Minute since start, Events per minute
1, 69
2, 66
3, 79
4, 82
5, 85
6, 77
7, 85
8, 105
9, 90
10, 70
11, 69
12, 83
13, 76
14, 76
15, 78
16, 88
17, 71
18, 97
19, 68
20, 77
21, 79
22, 99
23, 76
24, 75
25, 93
26, 79
27, 74
28, 80
29, 88
30, 87
31, 78
32, 82
33, 87
34, 61
35, 86
36, 72
37, 96
38, 86
39, 94
40, 78
41, 87
42, 84
43, 90
44, 83
45, 80
46, 92
47, 96
48, 81
49, 88
50, 89
51, 84
52, 72
53, 81
54, 74
55, 80
56, 99
57, 81
58, 100
59, 85
60, 82
