03/02/21 01:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
02, 01:53, Calm, 16, Fair, CLR, 5.6, -3.9, , , 51%, NA, NA, 76.23, 1016.3, , , 
---
Minute since start, Events per minute
1, 83
2, 92
3, 87
4, 75
5, 72
6, 88
7, 77
8, 95
9, 93
10, 75
11, 72
12, 96
13, 89
14, 80
15, 95
16, 77
17, 89
18, 86
19, 88
20, 70
21, 88
22, 101
23, 84
24, 73
25, 97
26, 86
27, 87
28, 77
29, 81
30, 85
31, 80
32, 71
33, 98
34, 72
35, 82
36, 96
37, 92
38, 92
39, 80
40, 87
41, 82
42, 91
43, 72
44, 79
45, 89
46, 77
47, 75
48, 66
49, 94
50, 103
51, 88
52, 76
53, 88
54, 73
55, 94
56, 81
57, 87
58, 82
59, 71
60, 100
