03/17/21 03:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
17, 04:53, N5, 16, Fair, CLR, 4.4, 2.8, 7.8, 3.9, 89%, NA, NA, 76.45, 1019.4, , , 
---
Minute since start, Events per minute
1, 74
2, 86
3, 88
4, 67
5, 90
6, 81
7, 83
8, 96
9, 68
10, 99
11, 87
12, 86
13, 93
14, 82
15, 88
16, 92
17, 98
18, 89
19, 77
20, 88
21, 69
22, 87
23, 86
24, 97
25, 86
26, 83
27, 78
28, 94
29, 73
30, 95
31, 89
32, 66
33, 100
34, 86
35, 91
36, 82
37, 85
38, 88
39, 82
40, 90
41, 77
42, 85
43, 83
44, 81
45, 85
46, 81
47, 98
48, 103
49, 81
50, 85
51, 75
52, 68
53, 79
54, 82
55, 77
56, 90
57, 91
58, 92
59, 77
60, 90
