02/17/21 17:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
17, 17:53, N21, 16, Fair, CLR, 17.2, -7.2, , , 18%, NA, NA, 76.33, 1017.6, , , 
---
Minute since start, Events per minute
1, 78
2, 96
3, 86
4, 71
5, 78
6, 77
7, 97
8, 83
9, 75
10, 76
11, 93
12, 60
13, 90
14, 71
15, 94
16, 73
17, 82
18, 96
19, 74
20, 65
21, 73
22, 86
23, 82
24, 75
25, 99
26, 71
27, 93
28, 89
29, 72
30, 78
31, 66
32, 81
33, 85
34, 102
35, 84
36, 79
37, 88
38, 89
39, 97
40, 107
41, 84
42, 62
43, 77
44, 99
45, 86
46, 72
47, 93
48, 86
49, 70
50, 76
51, 76
52, 97
53, 88
54, 74
55, 94
56, 78
57, 92
58, 83
59, 84
60, 80
