03/23/21 18:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
23, 19:53, NW13, 16, Fair, CLR, 14.4, 3.9, , , 50%, NA, NA, 75.95, 1012.5, , , 
---
Minute since start, Events per minute
1, 79
2, 88
3, 82
4, 86
5, 97
6, 87
7, 102
8, 95
9, 74
10, 96
11, 69
12, 92
13, 75
14, 83
15, 91
16, 78
17, 87
18, 69
19, 85
20, 81
21, 99
22, 101
23, 91
24, 94
25, 87
26, 74
27, 90
28, 90
29, 82
30, 83
31, 96
32, 90
33, 91
34, 85
35, 90
36, 82
37, 70
38, 87
39, 74
40, 78
41, 86
42, 95
43, 88
44, 76
45, 82
46, 88
47, 77
48, 75
49, 75
50, 89
51, 91
52, 85
53, 90
54, 96
55, 88
56, 81
57, 87
58, 83
59, 97
60, 87
