03/06/21 03:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
, , , , , , , , , , , , , , , , , 
---
Minute since start, Events per minute
1, 94
2, 93
3, 74
4, 83
5, 105
6, 95
7, 106
8, 94
9, 85
10, 80
11, 83
12, 85
13, 106
14, 78
15, 79
16, 103
17, 92
18, 76
19, 86
20, 87
21, 98
22, 82
23, 88
24, 84
25, 98
26, 87
27, 92
28, 62
29, 82
30, 76
31, 85
32, 88
33, 101
34, 78
35, 76
36, 83
37, 87
38, 85
39, 88
40, 91
41, 94
42, 85
43, 78
44, 82
45, 97
46, 90
47, 95
48, 85
49, 68
50, 83
51, 80
52, 92
53, 89
54, 93
55, 74
56, 89
57, 75
58, 93
59, 92
60, 83
61, 2
