02/20/21 20:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
20, 20:53, N10, 16, Fair, CLR, 13.3, -1.1, , , 37%, NA, NA, 76.84, 1024.2, , , 
---
Minute since start, Events per minute
1, 81
2, 89
3, 85
4, 75
5, 76
6, 89
7, 82
8, 92
9, 78
10, 96
11, 90
12, 72
13, 91
14, 75
15, 73
16, 81
17, 73
18, 76
19, 62
20, 86
21, 82
22, 85
23, 81
24, 81
25, 100
26, 93
27, 85
28, 75
29, 86
30, 70
31, 75
32, 83
33, 84
34, 96
35, 90
36, 69
37, 69
38, 93
39, 77
40, 87
41, 80
42, 68
43, 102
44, 66
45, 92
46, 90
47, 92
48, 75
49, 92
50, 86
51, 66
52, 66
53, 72
54, 89
55, 80
56, 80
57, 77
58, 81
59, 78
60, 82
