03/01/21 02:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
01, 02:53, Calm, 16, Fair, CLR, 6.1, -1.7, , , 58%, NA, NA, 76.63, 1021.7, , , 
---
Minute since start, Events per minute
1, 73
2, 89
3, 97
4, 78
5, 80
6, 95
7, 80
8, 85
9, 71
10, 82
11, 88
12, 76
13, 82
14, 80
15, 100
16, 78
17, 67
18, 64
19, 95
20, 81
21, 93
22, 88
23, 86
24, 84
25, 86
26, 76
27, 100
28, 89
29, 78
30, 79
31, 82
32, 78
33, 101
34, 77
35, 69
36, 75
37, 90
38, 88
39, 91
40, 80
41, 96
42, 86
43, 85
44, 88
45, 97
46, 79
47, 81
48, 94
49, 79
50, 103
51, 105
52, 89
53, 80
54, 82
55, 89
56, 90
57, 98
58, 89
59, 80
60, 68
