03/18/21 17:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
18, 16:53, W29, 16, Fair, CLR, 15, 8.9, 17.2, 13.9, 67%, NA, NA, 76.53, 1020.2, , , 
---
Minute since start, Events per minute
1, 75
2, 71
3, 85
4, 94
5, 77
6, 82
7, 99
8, 97
9, 84
10, 92
11, 98
12, 71
13, 93
14, 94
15, 85
16, 84
17, 95
18, 84
19, 76
20, 67
21, 102
22, 70
23, 67
24, 87
25, 109
26, 87
27, 76
28, 84
29, 106
30, 81
31, 68
32, 75
33, 90
34, 90
35, 85
36, 89
37, 87
38, 100
39, 98
40, 72
41, 71
42, 92
43, 84
44, 84
45, 86
46, 86
47, 104
48, 87
49, 83
50, 86
51, 86
52, 91
53, 82
54, 79
55, 79
56, 82
57, 83
58, 76
59, 78
60, 87
