02/26/21 13:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
26, 13:53, SE11, 16, Fair, CLR, 18.3, 8.9, , , 54%, NA, NA, 76.07, 1014.2, , , 
---
Minute since start, Events per minute
1, 94
2, 85
3, 96
4, 77
5, 79
6, 80
7, 76
8, 98
9, 75
10, 88
11, 98
12, 83
13, 89
14, 95
15, 89
16, 84
17, 80
18, 102
19, 70
20, 100
21, 89
22, 94
23, 82
24, 83
25, 75
26, 90
27, 73
28, 92
29, 81
30, 87
31, 88
32, 84
33, 88
34, 89
35, 91
36, 85
37, 79
38, 101
39, 99
40, 88
41, 74
42, 84
43, 92
44, 82
45, 74
46, 79
47, 84
48, 100
49, 90
50, 88
51, 96
52, 81
53, 80
54, 77
55, 89
56, 93
57, 100
58, 91
59, 81
60, 77
