02/18/21 10:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
18, 10:53, Vrbl11, 16, Fair, CLR, 17.2, 1.1, , , 34%, NA, NA, 77.11, 1027.9, , , 
---
Minute since start, Events per minute
1, 81
2, 68
3, 85
4, 91
5, 89
6, 78
7, 85
8, 74
9, 90
10, 63
11, 92
12, 78
13, 96
14, 85
15, 80
16, 93
17, 72
18, 74
19, 69
20, 61
21, 101
22, 83
23, 93
24, 84
25, 85
26, 90
27, 88
28, 78
29, 85
30, 91
31, 79
32, 97
33, 90
34, 75
35, 89
36, 78
37, 80
38, 91
39, 91
40, 92
41, 88
42, 82
43, 89
44, 88
45, 75
46, 89
47, 87
48, 89
49, 82
50, 86
51, 95
52, 68
53, 70
54, 101
55, 84
56, 68
57, 79
58, 106
59, 80
60, 91
