02/24/21 10:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
24, 10:53, S11, 16, Fair, CLR, 17.2, 10.6, , , 65%, NA, NA, 76.35, 1017.8, , , 
---
Minute since start, Events per minute
1, 94
2, 75
3, 87
4, 78
5, 96
6, 88
7, 93
8, 80
9, 70
10, 82
11, 80
12, 88
13, 69
14, 82
15, 80
16, 84
17, 85
18, 74
19, 73
20, 97
21, 85
22, 79
23, 81
24, 84
25, 75
26, 88
27, 98
28, 83
29, 72
30, 90
31, 90
32, 88
33, 78
34, 86
35, 79
36, 94
37, 90
38, 84
39, 87
40, 66
41, 76
42, 74
43, 95
44, 102
45, 80
46, 91
47, 94
48, 101
49, 85
50, 78
51, 92
52, 104
53, 82
54, 85
55, 100
56, 78
57, 73
58, 74
59, 82
60, 74
61, 1
