02/16/21 18:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
16, 19:53, NW5, 16, Fair, CLR, 13.3, 5, , , 57%, NA, NA, 76.2, 1015.9, , , 
---
Minute since start, Events per minute
1, 82
2, 72
3, 70
4, 112
5, 92
6, 84
7, 77
8, 84
9, 96
10, 82
11, 96
12, 92
13, 98
14, 98
15, 106
16, 75
17, 88
18, 84
19, 70
20, 69
21, 82
22, 69
23, 74
24, 92
25, 95
26, 75
27, 88
28, 76
29, 71
30, 67
31, 88
32, 70
33, 84
34, 87
35, 74
36, 85
37, 80
38, 90
39, 86
40, 80
41, 70
42, 87
43, 69
44, 80
45, 93
46, 70
47, 84
48, 68
49, 92
50, 84
51, 89
52, 77
53, 82
54, 75
55, 89
56, 74
57, 90
58, 90
59, 90
60, 83
