03/20/21 15:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
20, 16:53, NW24, 16, Fair, CLR, 20.6, 1.1, 22.2, 18.9, 27%, NA, NA, 76.38, 1018.4, , , 
---
Minute since start, Events per minute
1, 89
2, 94
3, 75
4, 89
5, 82
6, 96
7, 77
8, 81
9, 81
10, 74
11, 110
12, 96
13, 84
14, 85
15, 79
16, 100
17, 83
18, 91
19, 76
20, 81
21, 86
22, 105
23, 86
24, 106
25, 86
26, 75
27, 71
28, 99
29, 92
30, 66
31, 82
32, 85
33, 76
34, 96
35, 80
36, 71
37, 81
38, 70
39, 109
40, 90
41, 93
42, 72
43, 87
44, 105
45, 82
46, 83
47, 81
48, 76
49, 88
50, 74
51, 82
52, 82
53, 76
54, 93
55, 93
56, 94
57, 87
58, 93
59, 77
60, 91
