03/01/21 14:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
01, 14:53, SE10, 16, Fair, CLR, 19.4, -7.8, , , 15%, NA, NA, 76.43, 1019.0, , , 
---
Minute since start, Events per minute
1, 96
2, 88
3, 88
4, 80
5, 91
6, 84
7, 84
8, 82
9, 79
10, 85
11, 93
12, 94
13, 84
14, 76
15, 91
16, 97
17, 93
18, 89
19, 76
20, 82
21, 99
22, 89
23, 79
24, 82
25, 88
26, 91
27, 88
28, 94
29, 71
30, 80
31, 88
32, 71
33, 87
34, 68
35, 90
36, 81
37, 84
38, 81
39, 73
40, 73
41, 90
42, 66
43, 91
44, 77
45, 89
46, 83
47, 94
48, 75
49, 77
50, 81
51, 90
52, 79
53, 86
54, 101
55, 82
56, 94
57, 76
58, 82
59, 62
60, 92
61, 1
