03/04/21 18:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
04, 18:53, W13, 16, Fair, CLR, 11.1, 7.8, , , 80%, NA, NA, 76.84, 1024.4, , , 
---
Minute since start, Events per minute
1, 75
2, 93
3, 98
4, 89
5, 86
6, 85
7, 81
8, 76
9, 86
10, 70
11, 85
12, 80
13, 97
14, 72
15, 77
16, 89
17, 102
18, 67
19, 88
20, 94
21, 96
22, 91
23, 81
24, 91
25, 83
26, 86
27, 67
28, 84
29, 91
30, 79
31, 87
32, 90
33, 74
34, 90
35, 75
36, 99
37, 89
38, 87
39, 79
40, 67
41, 71
42, 92
43, 80
44, 77
45, 84
46, 87
47, 66
48, 99
49, 91
50, 66
51, 71
52, 99
53, 99
54, 77
55, 82
56, 83
57, 72
58, 93
59, 102
60, 102
