03/04/21 07:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
04, 08:53, E8, 16, Fair, CLR, 13.3, 7.8, , , 70%, NA, NA, 76.81, 1023.9, , , 
---
Minute since start, Events per minute
1, 74
2, 68
3, 88
4, 66
5, 86
6, 85
7, 92
8, 75
9, 70
10, 72
11, 85
12, 86
13, 100
14, 78
15, 83
16, 89
17, 85
18, 93
19, 83
20, 84
21, 84
22, 75
23, 77
24, 97
25, 87
26, 88
27, 85
28, 76
29, 81
30, 89
31, 95
32, 74
33, 80
34, 74
35, 103
36, 96
37, 74
38, 88
39, 79
40, 88
41, 81
42, 100
43, 88
44, 83
45, 58
46, 72
47, 95
48, 92
49, 94
50, 82
51, 75
52, 83
53, 99
54, 79
55, 81
56, 85
57, 79
58, 96
59, 101
60, 83
