03/08/21 02:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
08, 02:53, W11, 14, Overcast, BKN035OVC055, 12.2, 9.4, , , 83%, NA, NA, 76.45, 1019.2, , , 
---
Minute since start, Events per minute
1, 74
2, 92
3, 74
4, 100
5, 73
6, 79
7, 82
8, 90
9, 74
10, 84
11, 86
12, 87
13, 91
14, 78
15, 94
16, 100
17, 93
18, 83
19, 76
20, 85
21, 86
22, 76
23, 82
24, 96
25, 68
26, 83
27, 80
28, 93
29, 87
30, 108
31, 92
32, 97
33, 75
34, 71
35, 81
36, 85
37, 95
38, 72
39, 86
40, 80
41, 72
42, 93
43, 90
44, 89
45, 82
46, 84
47, 93
48, 74
49, 74
50, 81
51, 98
52, 92
53, 89
54, 79
55, 73
56, 88
57, 85
58, 91
59, 89
60, 94
