03/13/21 02:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
13, 03:53, Vrbl10, 16, Fair, CLR, 8.9, 5, 11.1, 7.8, 77%, 7.2, NA, 76.68, 1022.3, , , 
---
Minute since start, Events per minute
1, 67
2, 78
3, 81
4, 93
5, 80
6, 91
7, 95
8, 71
9, 67
10, 82
11, 81
12, 78
13, 91
14, 82
15, 84
16, 89
17, 75
18, 85
19, 83
20, 78
21, 68
22, 61
23, 64
24, 95
25, 92
26, 91
27, 84
28, 99
29, 82
30, 75
31, 66
32, 79
33, 90
34, 86
35, 88
36, 95
37, 82
38, 73
39, 84
40, 92
41, 92
42, 81
43, 91
44, 81
45, 72
46, 81
47, 99
48, 85
49, 84
50, 91
51, 82
52, 87
53, 68
54, 98
55, 81
56, 80
57, 81
58, 75
59, 67
60, 85
