03/22/21 21:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
22, 22:53, NW27, 16, Fair, CLR, 12.2, 6.1, 20, 12.2, 67%, NA, NA, 76.2, 1015.8, , , 
---
Minute since start, Events per minute
1, 83
2, 86
3, 102
4, 87
5, 64
6, 77
7, 76
8, 84
9, 83
10, 89
11, 78
12, 93
13, 88
14, 90
15, 73
16, 77
17, 80
18, 83
19, 86
20, 77
21, 90
22, 80
23, 97
24, 71
25, 100
26, 98
27, 79
28, 95
29, 71
30, 71
31, 89
32, 91
33, 88
34, 85
35, 74
36, 96
37, 65
38, 93
39, 80
40, 97
41, 82
42, 96
43, 86
44, 74
45, 59
46, 87
47, 95
48, 75
49, 79
50, 86
51, 70
52, 61
53, 80
54, 83
55, 98
56, 92
57, 90
58, 88
59, 82
60, 98
