03/20/21 16:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
20, 16:53, NW24, 16, Fair, CLR, 20.6, 1.1, 22.2, 18.9, 27%, NA, NA, 76.38, 1018.4, , , 
---
Minute since start, Events per minute
1, 93
2, 79
3, 79
4, 76
5, 86
6, 84
7, 88
8, 96
9, 85
10, 78
11, 89
12, 84
13, 76
14, 98
15, 90
16, 76
17, 84
18, 87
19, 83
20, 92
21, 73
22, 76
23, 79
24, 80
25, 75
26, 84
27, 94
28, 76
29, 89
30, 84
31, 79
32, 91
33, 82
34, 86
35, 70
36, 88
37, 78
38, 84
39, 95
40, 80
41, 89
42, 75
43, 91
44, 94
45, 92
46, 72
47, 85
48, 97
49, 81
50, 89
51, 83
52, 81
53, 74
54, 88
55, 73
56, 85
57, 79
58, 66
59, 95
60, 85
