03/01/21 10:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
01, 10:53, SE11, 16, Fair, CLR, 18.3, 0.6, , , 31%, NA, NA, 76.68, 1022.2, , , 
---
Minute since start, Events per minute
1, 86
2, 92
3, 87
4, 75
5, 91
6, 89
7, 98
8, 90
9, 83
10, 91
11, 95
12, 82
13, 93
14, 99
15, 102
16, 97
17, 81
18, 66
19, 84
20, 84
21, 87
22, 76
23, 85
24, 101
25, 84
26, 76
27, 76
28, 61
29, 71
30, 74
31, 77
32, 88
33, 96
34, 86
35, 60
36, 90
37, 88
38, 91
39, 91
40, 78
41, 72
42, 77
43, 84
44, 91
45, 86
46, 73
47, 81
48, 94
49, 80
50, 77
51, 92
52, 89
53, 88
54, 86
55, 102
56, 81
57, 78
58, 95
59, 78
60, 79
61, 1
