03/18/21 00:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
18, 01:53, Calm, 16, A Few Clouds, FEW110, 8.9, 5.6, , , 80%, NA, NA, 76.48, 1019.6, , , 
---
Minute since start, Events per minute
1, 98
2, 99
3, 91
4, 78
5, 87
6, 80
7, 79
8, 88
9, 97
10, 78
11, 75
12, 86
13, 80
14, 96
15, 86
16, 83
17, 80
18, 104
19, 73
20, 99
21, 73
22, 79
23, 79
24, 77
25, 72
26, 94
27, 97
28, 65
29, 72
30, 93
31, 98
32, 93
33, 86
34, 83
35, 86
36, 89
37, 82
38, 79
39, 88
40, 90
41, 82
42, 87
43, 78
44, 80
45, 79
46, 57
47, 70
48, 74
49, 62
50, 87
51, 88
52, 84
53, 83
54, 70
55, 87
56, 68
57, 72
58, 90
59, 86
60, 90
