03/23/21 14:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
23, 14:53, NW21G45, 16, A Few Clouds, FEW080, 21.7, 1.7, , , 27%, NA, NA, 75.82, 1010.9, , , 
---
Minute since start, Events per minute
1, 79
2, 87
3, 93
4, 91
5, 82
6, 90
7, 99
8, 80
9, 80
10, 107
11, 76
12, 78
13, 77
14, 95
15, 89
16, 106
17, 76
18, 79
19, 105
20, 87
21, 93
22, 70
23, 81
24, 94
25, 83
26, 77
27, 87
28, 85
29, 102
30, 83
31, 83
32, 73
33, 78
34, 82
35, 76
36, 68
37, 62
38, 102
39, 81
40, 92
41, 83
42, 70
43, 82
44, 69
45, 75
46, 77
47, 88
48, 90
49, 82
50, 97
51, 86
52, 96
53, 88
54, 79
55, 80
56, 73
57, 105
58, 82
59, 64
60, 96
