02/18/21 20:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
18, 20:53, Calm, 16, Fair, CLR, 8.9, 0.6, , , 56%, NA, NA, 77.04, 1026.9, , , 
---
Minute since start, Events per minute
1, 76
2, 94
3, 69
4, 107
5, 98
6, 102
7, 81
8, 86
9, 73
10, 84
11, 91
12, 77
13, 96
14, 81
15, 93
16, 78
17, 89
18, 85
19, 95
20, 87
21, 85
22, 85
23, 91
24, 99
25, 101
26, 79
27, 64
28, 100
29, 66
30, 87
31, 88
32, 97
33, 74
34, 68
35, 84
36, 83
37, 68
38, 72
39, 82
40, 84
41, 92
42, 86
43, 80
44, 67
45, 84
46, 96
47, 69
48, 78
49, 86
50, 86
51, 89
52, 78
53, 85
54, 64
55, 76
56, 81
57, 90
58, 84
59, 88
60, 94
