03/22/21 17:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
22, 16:53, SW26, 16, Fair, CLR, 17.8, 7.2, 21.7, 17.2, 50%, NA, NA, 76.15, 1015.1, , , 
---
Minute since start, Events per minute
1, 74
2, 74
3, 83
4, 80
5, 76
6, 75
7, 91
8, 97
9, 76
10, 87
11, 87
12, 88
13, 87
14, 92
15, 81
16, 93
17, 68
18, 72
19, 93
20, 95
21, 89
22, 69
23, 71
24, 76
25, 86
26, 88
27, 95
28, 76
29, 83
30, 68
31, 93
32, 81
33, 79
34, 76
35, 95
36, 74
37, 77
38, 74
39, 81
40, 94
41, 70
42, 108
43, 84
44, 89
45, 86
46, 69
47, 87
48, 96
49, 88
50, 76
51, 80
52, 81
53, 76
54, 91
55, 73
56, 98
57, 84
58, 85
59, 96
60, 76
