03/20/21 17:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
20, 17:53, W21G35, 16, Fair, CLR, 18.9, 2.8, , , 34%, NA, NA, 76.38, 1018.3, , , 
---
Minute since start, Events per minute
1, 69
2, 85
3, 86
4, 71
5, 98
6, 94
7, 85
8, 90
9, 87
10, 90
11, 74
12, 84
13, 74
14, 69
15, 79
16, 95
17, 90
18, 88
19, 74
20, 85
21, 74
22, 72
23, 90
24, 95
25, 67
26, 80
27, 86
28, 70
29, 86
30, 80
31, 74
32, 80
33, 100
34, 91
35, 82
36, 91
37, 80
38, 78
39, 79
40, 88
41, 97
42, 93
43, 84
44, 84
45, 100
46, 86
47, 71
48, 93
49, 86
50, 83
51, 63
52, 79
53, 83
54, 82
55, 68
56, 88
57, 97
58, 79
59, 95
60, 86
