02/20/21 08:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
20, 08:53, N19, 16, Fair, CLR, 16.1, 2.8, , , 41%, NA, NA, 76.63, 1021.7, , , 
---
Minute since start, Events per minute
1, 69
2, 95
3, 100
4, 89
5, 84
6, 72
7, 85
8, 78
9, 77
10, 75
11, 88
12, 92
13, 89
14, 109
15, 76
16, 83
17, 94
18, 80
19, 93
20, 86
21, 86
22, 75
23, 79
24, 89
25, 80
26, 83
27, 83
28, 86
29, 75
30, 80
31, 94
32, 82
33, 74
34, 86
35, 87
36, 87
37, 80
38, 93
39, 96
40, 76
41, 79
42, 71
43, 84
44, 94
45, 73
46, 93
47, 79
48, 82
49, 75
50, 85
51, 91
52, 90
53, 81
54, 73
55, 92
56, 85
57, 77
58, 71
59, 97
60, 73
