02/26/21 09:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
26, 10:53, SE14, 16, Fair, CLR, 16.7, 1.1, , , 35%, NA, NA, 76.33, 1017.5, , , 
---
Minute since start, Events per minute
1, 84
2, 101
3, 78
4, 86
5, 78
6, 86
7, 107
8, 86
9, 83
10, 80
11, 89
12, 80
13, 74
14, 95
15, 84
16, 84
17, 86
18, 78
19, 80
20, 78
21, 84
22, 90
23, 91
24, 94
25, 94
26, 72
27, 86
28, 94
29, 87
30, 76
31, 75
32, 70
33, 103
34, 79
35, 77
36, 77
37, 85
38, 84
39, 81
40, 97
41, 95
42, 87
43, 93
44, 91
45, 95
46, 81
47, 92
48, 97
49, 76
50, 90
51, 77
52, 107
53, 83
54, 80
55, 71
56, 81
57, 88
58, 86
59, 97
60, 115
