02/22/21 23:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
22, 23:53, Calm, 16, Fair, CLR, 9.4, 3.9, , , 69%, NA, NA, 76.35, 1018.0, , , 
---
Minute since start, Events per minute
1, 77
2, 89
3, 100
4, 90
5, 73
6, 77
7, 74
8, 75
9, 82
10, 94
11, 87
12, 90
13, 92
14, 92
15, 72
16, 85
17, 90
18, 79
19, 73
20, 80
21, 71
22, 78
23, 87
24, 58
25, 82
26, 88
27, 70
28, 87
29, 109
30, 89
31, 89
32, 81
33, 71
34, 89
35, 89
36, 79
37, 80
38, 74
39, 102
40, 78
41, 99
42, 85
43, 75
44, 80
45, 68
46, 83
47, 85
48, 95
49, 70
50, 79
51, 96
52, 80
53, 78
54, 92
55, 78
56, 85
57, 80
58, 76
59, 80
60, 92
