03/07/21 05:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
07, 06:53, NE8, 16, Overcast, OVC018, 12.2, 9.4, , , 83%, NA, NA, 76.25, 1016.4, , , 
---
Minute since start, Events per minute
1, 99
2, 73
3, 95
4, 79
5, 100
6, 108
7, 92
8, 87
9, 81
10, 96
11, 89
12, 61
13, 89
14, 78
15, 96
16, 82
17, 93
18, 79
19, 83
20, 83
21, 86
22, 84
23, 78
24, 95
25, 85
26, 79
27, 86
28, 81
29, 86
30, 73
31, 85
32, 80
33, 71
34, 79
35, 72
36, 88
37, 80
38, 83
39, 77
40, 98
41, 70
42, 78
43, 84
44, 83
45, 95
46, 81
47, 91
48, 93
49, 82
50, 99
51, 97
52, 69
53, 88
54, 78
55, 83
56, 87
57, 106
58, 74
59, 108
60, 108
61, 1
