02/20/21 00:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
20, 00:53, N11, 16, Fair, CLR, 13.3, 7.8, , , 70%, NA, NA, 76.5, 1019.7, , , 
---
Minute since start, Events per minute
1, 102
2, 97
3, 77
4, 97
5, 80
6, 91
7, 76
8, 90
9, 91
10, 89
11, 74
12, 91
13, 87
14, 77
15, 84
16, 86
17, 78
18, 82
19, 88
20, 86
21, 92
22, 84
23, 76
24, 81
25, 99
26, 68
27, 70
28, 69
29, 66
30, 68
31, 82
32, 70
33, 84
34, 106
35, 81
36, 85
37, 89
38, 95
39, 70
40, 81
41, 87
42, 74
43, 84
44, 86
45, 94
46, 95
47, 77
48, 80
49, 97
50, 86
51, 82
52, 85
53, 83
54, 88
55, 86
56, 80
57, 80
58, 74
59, 94
60, 81
