03/05/21 14:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
05, 14:53, W14, 16, Fair, CLR, 18.9, 7.2, , , 47%, NA, NA, 76.35, 1017.9, , , 
---
Incident number, relative time since start, timestamp
1, 0.15047186901210807, 2021-03-05 15:00:01.983620
2, 0.32137864001560956, 2021-03-05 15:00:02.154569
3, 1.1552472420153208, 2021-03-05 15:00:02.988436
4, 2.6810375500062946, 2021-03-05 15:00:04.514226
5, 3.6004048610047903, 2021-03-05 15:00:05.433608
6, 4.437538614001824, 2021-03-05 15:00:06.270741
7, 4.506577975000255, 2021-03-05 15:00:06.339782
8, 4.538975706003839, 2021-03-05 15:00:06.372180
9, 4.6377573830250185, 2021-03-05 15:00:06.470962
10, 4.924980368028628, 2021-03-05 15:00:06.758184
11, 5.937183136004023, 2021-03-05 15:00:07.770382
12, 6.085631887021009, 2021-03-05 15:00:07.918836
13, 7.913947481021751, 2021-03-05 15:00:09.747145
14, 8.401977727015037, 2021-03-05 15:00:10.235181
15, 9.36609921202762, 2021-03-05 15:00:11.199302
16, 9.871685270016314, 2021-03-05 15:00:11.704889
17, 10.823230935027823, 2021-03-05 15:00:12.656434
18, 11.837103926023701, 2021-03-05 15:00:13.670306
19, 12.833554508019006, 2021-03-05 15:00:14.666751
20, 13.151941004005494, 2021-03-05 15:00:14.985145
21, 13.241422553022858, 2021-03-05 15:00:15.074627
22, 13.553704224003013, 2021-03-05 15:00:15.386909
23, 13.62671805100399, 2021-03-05 15:00:15.459923
24, 15.989802245021565, 2021-03-05 15:00:17.823002
25, 16.024071470019408, 2021-03-05 15:00:17.857276
26, 16.27653291801107, 2021-03-05 15:00:18.109737
27, 17.169484413025202, 2021-03-05 15:00:19.002688
28, 19.99087407402112, 2021-03-05 15:00:21.824077
29, 22.569223051017616, 2021-03-05 15:00:24.402426
30, 23.728383080015192, 2021-03-05 15:00:25.561587
31, 24.070405506005045, 2021-03-05 15:00:25.903610
32, 24.079775288002566, 2021-03-05 15:00:25.912980
33, 24.686613456025952, 2021-03-05 15:00:26.519818
34, 24.81365978802205, 2021-03-05 15:00:26.646864
35, 25.00620972600882, 2021-03-05 15:00:26.839414
36, 26.39516423200257, 2021-03-05 15:00:28.228367
37, 26.45165375401848, 2021-03-05 15:00:28.284858
38, 27.211053666018415, 2021-03-05 15:00:29.044256
39, 28.135507017024793, 2021-03-05 15:00:29.968710
40, 28.98447027700604, 2021-03-05 15:00:30.817675
41, 29.70355444101733, 2021-03-05 15:00:31.536758
42, 29.869437636021757, 2021-03-05 15:00:31.702642
43, 29.90561729602632, 2021-03-05 15:00:31.738822
44, 30.253348835016368, 2021-03-05 15:00:32.086553
45, 30.67931754901656, 2021-03-05 15:00:32.512522
46, 30.91193553301855, 2021-03-05 15:00:32.745140
47, 32.7985206770245, 2021-03-05 15:00:34.631725
48, 33.17586358700646, 2021-03-05 15:00:35.009068
49, 33.227462661016034, 2021-03-05 15:00:35.060667
50, 33.24902196900803, 2021-03-05 15:00:35.082227
51, 34.73407229100121, 2021-03-05 15:00:36.567276
52, 34.801840049010934, 2021-03-05 15:00:36.635045
53, 36.25450488601928, 2021-03-05 15:00:38.087702
54, 36.61119366501225, 2021-03-05 15:00:38.444398
55, 38.414879235002445, 2021-03-05 15:00:40.248078
56, 38.757719221001025, 2021-03-05 15:00:40.590920
57, 39.070183446019655, 2021-03-05 15:00:40.903387
58, 40.33540436101612, 2021-03-05 15:00:42.168607
59, 40.37955364602385, 2021-03-05 15:00:42.212758
60, 40.76194205600768, 2021-03-05 15:00:42.595144
61, 41.1080974030192, 2021-03-05 15:00:42.941302
62, 42.90509453101549, 2021-03-05 15:00:44.738290
63, 43.277721988008125, 2021-03-05 15:00:45.110926
64, 45.14127941001789, 2021-03-05 15:00:46.974476
65, 46.784042121027596, 2021-03-05 15:00:48.617239
66, 46.88618646902614, 2021-03-05 15:00:48.719391
67, 47.325569818000076, 2021-03-05 15:00:49.158773
68, 47.40636502500274, 2021-03-05 15:00:49.239570
69, 47.73098700301489, 2021-03-05 15:00:49.564191
70, 48.13293156202417, 2021-03-05 15:00:49.966136
71, 48.99517456401372, 2021-03-05 15:00:50.828379
72, 49.01959265000187, 2021-03-05 15:00:50.852797
73, 49.763104456011206, 2021-03-05 15:00:51.596307
74, 49.765965978003806, 2021-03-05 15:00:51.599171
75, 51.062511263007764, 2021-03-05 15:00:52.895714
76, 51.24695284801419, 2021-03-05 15:00:53.080157
77, 51.95294655600446, 2021-03-05 15:00:53.786150
78, 52.351073140016524, 2021-03-05 15:00:54.184277
79, 52.74335821502609, 2021-03-05 15:00:54.576558
80, 53.59975681701326, 2021-03-05 15:00:55.432956
81, 54.987091888004215, 2021-03-05 15:00:56.820291
82, 56.44789516701712, 2021-03-05 15:00:58.281092
83, 57.4728841210017, 2021-03-05 15:00:59.306084
84, 59.66500485801953, 2021-03-05 15:01:01.498192
85, 60.20242895200499, 2021-03-05 15:01:02.035618
86, 60.49024652101798, 2021-03-05 15:01:02.323443
87, 61.4132995030086, 2021-03-05 15:01:03.246494
88, 63.36596199500491, 2021-03-05 15:01:05.199157
89, 63.6404401200125, 2021-03-05 15:01:05.473644
90, 63.65967772601289, 2021-03-05 15:01:05.492882
91, 63.925754949013935, 2021-03-05 15:01:05.758959
92, 65.30270687502343, 2021-03-05 15:01:07.135901
93, 66.03379643600783, 2021-03-05 15:01:07.866999
94, 66.13438476200099, 2021-03-05 15:01:07.967589
95, 66.26978591701481, 2021-03-05 15:01:08.102990
96, 66.61063148602261, 2021-03-05 15:01:08.443835
97, 67.37192562301061, 2021-03-05 15:01:09.205129
98, 67.64529371101526, 2021-03-05 15:01:09.478497
99, 68.08027832600055, 2021-03-05 15:01:09.913482
100, 68.1127627560054, 2021-03-05 15:01:09.945967
101, 71.15902614602237, 2021-03-05 15:01:12.992229
102, 71.386565695022, 2021-03-05 15:01:13.219770
103, 71.63303275901126, 2021-03-05 15:01:13.466234
104, 74.58537065601558, 2021-03-05 15:01:16.418562
105, 75.91607323501376, 2021-03-05 15:01:17.749274
106, 76.7573022460274, 2021-03-05 15:01:18.590505
107, 76.77583583901287, 2021-03-05 15:01:18.609040
108, 76.79726836000918, 2021-03-05 15:01:18.630473
109, 77.14604146502097, 2021-03-05 15:01:18.979245
110, 77.4366496700095, 2021-03-05 15:01:19.269854
111, 77.56127534402185, 2021-03-05 15:01:19.394480
112, 80.37572006200207, 2021-03-05 15:01:22.208923
113, 81.12369313600357, 2021-03-05 15:01:22.956897
114, 81.44345551502192, 2021-03-05 15:01:23.276659
115, 82.96216673601884, 2021-03-05 15:01:24.795370
116, 83.1710682780249, 2021-03-05 15:01:25.004273
117, 85.4771067010006, 2021-03-05 15:01:27.310304
118, 85.89370199100813, 2021-03-05 15:01:27.726904
119, 86.63217411702499, 2021-03-05 15:01:28.465377
120, 86.65050561801763, 2021-03-05 15:01:28.483710
121, 87.14106369600631, 2021-03-05 15:01:28.974264
122, 88.29373580601532, 2021-03-05 15:01:30.126935
123, 90.52125527901808, 2021-03-05 15:01:32.354457
124, 90.59623509302037, 2021-03-05 15:01:32.429440
125, 91.5267539290071, 2021-03-05 15:01:33.359958
126, 92.09404623700539, 2021-03-05 15:01:33.927247
127, 93.30463241800317, 2021-03-05 15:01:35.137837
128, 93.6626818110235, 2021-03-05 15:01:35.495886
129, 95.26254775901907, 2021-03-05 15:01:37.095751
130, 95.83898606200819, 2021-03-05 15:01:37.672189
131, 96.01658814202528, 2021-03-05 15:01:37.849793
132, 96.53692834600224, 2021-03-05 15:01:38.370133
133, 97.02523704900523, 2021-03-05 15:01:38.858438
134, 97.48859616401023, 2021-03-05 15:01:39.321800
135, 98.23689680502866, 2021-03-05 15:01:40.070100
136, 98.75589649402536, 2021-03-05 15:01:40.589101
137, 99.01691525502247, 2021-03-05 15:01:40.850120
138, 100.11895551002817, 2021-03-05 15:01:41.952158
139, 100.71095355600119, 2021-03-05 15:01:42.544150
140, 102.36196857801406, 2021-03-05 15:01:44.195169
141, 102.57303271800629, 2021-03-05 15:01:44.406237
142, 103.94481105500017, 2021-03-05 15:01:45.778014
143, 104.29945235900232, 2021-03-05 15:01:46.132657
144, 106.26140433902037, 2021-03-05 15:01:48.094607
145, 106.55147390702041, 2021-03-05 15:01:48.384678
146, 106.57942047200049, 2021-03-05 15:01:48.412625
147, 106.92175173200667, 2021-03-05 15:01:48.754956
148, 108.20534977901843, 2021-03-05 15:01:50.038554
149, 108.42247729402152, 2021-03-05 15:01:50.255682
150, 108.67070729701663, 2021-03-05 15:01:50.503912
151, 109.51886347602704, 2021-03-05 15:01:51.352068
152, 110.0995592000254, 2021-03-05 15:01:51.932764
153, 110.66874820902012, 2021-03-05 15:01:52.501952
154, 112.97468006101553, 2021-03-05 15:01:54.807883
155, 113.77637085100287, 2021-03-05 15:01:55.609575
156, 115.05158770902199, 2021-03-05 15:01:56.884792
157, 117.03277472202899, 2021-03-05 15:01:58.865978
158, 118.17634715200984, 2021-03-05 15:02:00.009551
159, 118.22097209902131, 2021-03-05 15:02:00.054176
160, 118.6355428120005, 2021-03-05 15:02:00.468747
161, 119.4948598620249, 2021-03-05 15:02:01.328061
162, 120.39941160101444, 2021-03-05 15:02:02.232610
163, 121.38633008801844, 2021-03-05 15:02:03.219529
164, 121.50444950902602, 2021-03-05 15:02:03.337653
165, 122.81713723001303, 2021-03-05 15:02:04.650340
166, 122.96645685500698, 2021-03-05 15:02:04.799661
167, 125.83823665400269, 2021-03-05 15:02:07.671435
168, 126.78703230401152, 2021-03-05 15:02:08.620232
169, 127.06629111702205, 2021-03-05 15:02:08.899495
170, 127.76841596502345, 2021-03-05 15:02:09.601620
171, 128.0620636510139, 2021-03-05 15:02:09.895268
172, 128.55793692101724, 2021-03-05 15:02:10.391141
173, 128.73948465302237, 2021-03-05 15:02:10.572689
174, 129.5278406710131, 2021-03-05 15:02:11.361044
175, 129.7035089750134, 2021-03-05 15:02:11.536713
176, 129.85629612000776, 2021-03-05 15:02:11.689501
177, 130.54100966802798, 2021-03-05 15:02:12.374213
178, 130.57097144101863, 2021-03-05 15:02:12.404176
179, 130.83118959300919, 2021-03-05 15:02:12.664394
180, 130.8544648020179, 2021-03-05 15:02:12.687669
181, 131.22500425801263, 2021-03-05 15:02:13.058209
182, 131.50175805200706, 2021-03-05 15:02:13.334962
183, 132.022621437005, 2021-03-05 15:02:13.855825
184, 132.21161023702007, 2021-03-05 15:02:14.044815
185, 132.98047354700975, 2021-03-05 15:02:14.813671
186, 132.9853573750006, 2021-03-05 15:02:14.818562
187, 133.3432959440106, 2021-03-05 15:02:15.176500
188, 133.56523801200092, 2021-03-05 15:02:15.398443
189, 134.08622607201687, 2021-03-05 15:02:15.919431
190, 134.7046685340174, 2021-03-05 15:02:16.537873
191, 135.09773728600703, 2021-03-05 15:02:16.930941
192, 135.22999271802837, 2021-03-05 15:02:17.063197
193, 136.75608178702532, 2021-03-05 15:02:18.589284
194, 136.80091283502406, 2021-03-05 15:02:18.634117
195, 137.42852581400075, 2021-03-05 15:02:19.261729
196, 137.68744011301897, 2021-03-05 15:02:19.520644
197, 137.92397654501838, 2021-03-05 15:02:19.757181
198, 138.00308686500648, 2021-03-05 15:02:19.836291
199, 138.6712442340213, 2021-03-05 15:02:20.504448
200, 140.79409573200974, 2021-03-05 15:02:22.627299
201, 141.9171578080277, 2021-03-05 15:02:23.750362
202, 143.96903678702074, 2021-03-05 15:02:25.802240
203, 144.32773540102062, 2021-03-05 15:02:26.160936
204, 144.61049769600504, 2021-03-05 15:02:26.443702
205, 144.7502943360014, 2021-03-05 15:02:26.583498
206, 146.6627518220048, 2021-03-05 15:02:28.495949
207, 147.27469225801178, 2021-03-05 15:02:29.107896
208, 150.05609683902003, 2021-03-05 15:02:31.889295
209, 150.2300822600082, 2021-03-05 15:02:32.063286
210, 151.36050225500367, 2021-03-05 15:02:33.193701
211, 152.1094826060289, 2021-03-05 15:02:33.942686
212, 152.21329823101405, 2021-03-05 15:02:34.046503
213, 154.97147288901033, 2021-03-05 15:02:36.804671
214, 157.62271558202337, 2021-03-05 15:02:39.455910
215, 158.26463714800775, 2021-03-05 15:02:40.097839
216, 158.8985172730172, 2021-03-05 15:02:40.731715
217, 158.9279614710249, 2021-03-05 15:02:40.761166
218, 159.61536644701846, 2021-03-05 15:02:41.448567
