03/05/21 14:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
05, 14:53, W14, 16, Fair, CLR, 18.9, 7.2, , , 47%, NA, NA, 76.35, 1017.9, , , 
---
Minute since start, Events per minute
1, 82
2, 77
3, 80
4, 73
5, 101
6, 85
7, 79
8, 82
9, 88
10, 86
11, 75
12, 83
13, 60
14, 91
15, 86
16, 83
17, 79
18, 91
19, 77
20, 88
21, 91
22, 83
23, 85
24, 98
25, 95
26, 69
27, 79
28, 91
29, 82
30, 83
31, 87
32, 81
33, 78
34, 78
35, 84
36, 76
37, 81
38, 69
39, 86
40, 77
41, 78
42, 87
43, 87
44, 83
45, 80
46, 88
47, 98
48, 89
49, 84
50, 70
51, 89
52, 92
53, 84
54, 67
55, 88
56, 97
57, 76
58, 82
59, 82
60, 79
