03/05/21 09:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
05, 10:53, S8, 16, Fair, CLR, 15.6, 9.4, , , 67%, NA, NA, 76.58, 1021.1, , , 
---
Minute since start, Events per minute
1, 70
2, 76
3, 109
4, 71
5, 90
6, 82
7, 88
8, 77
9, 89
10, 81
11, 91
12, 76
13, 84
14, 73
15, 102
16, 81
17, 93
18, 85
19, 72
20, 77
21, 83
22, 95
23, 90
24, 78
25, 99
26, 83
27, 88
28, 93
29, 80
30, 81
31, 77
32, 85
33, 82
34, 81
35, 87
36, 74
37, 89
38, 85
39, 87
40, 74
41, 77
42, 84
43, 91
44, 77
45, 80
46, 61
47, 89
48, 82
49, 73
50, 80
51, 85
52, 86
53, 94
54, 83
55, 118
56, 91
57, 87
58, 86
59, 86
60, 83
