03/19/21 19:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
19, 19:53, S5, 16, Mostly Cloudy, BKN090, 13.9, 11.1, , , 83%, NA, NA, 76.43, 1018.8, , , 
---
Minute since start, Events per minute
1, 77
2, 91
3, 76
4, 83
5, 85
6, 82
7, 76
8, 88
9, 81
10, 84
11, 85
12, 87
13, 80
14, 81
15, 79
16, 87
17, 77
18, 69
19, 82
20, 85
21, 87
22, 88
23, 87
24, 79
25, 84
26, 64
27, 77
28, 84
29, 113
30, 99
31, 99
32, 82
33, 82
34, 90
35, 72
36, 85
37, 109
38, 93
39, 92
40, 91
41, 76
42, 80
43, 82
44, 91
45, 84
46, 81
47, 80
48, 82
49, 91
50, 74
51, 78
52, 90
53, 82
54, 80
55, 89
56, 79
57, 88
58, 77
59, 75
60, 75
